PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl
Wlnx6,3rN3/1b3pQ1/p2p2p1/1p4k1/1P4r1/P4qP1/2P2P1P/2R1R1K1 w - - 1 33,g7f6 f3f6 e8f6 g5f6,876,77,100,188,advantage middlegame short,https://lichess.org/PkuxwMnq#65
Wlo2f,r4rk1/pp3p1p/3p1pp1/8/4P3/1Nq1Q3/PnP2PPP/R3R1K1 b - - 5 19,c3c2 e1e2 c2d3 e2b2 d3e3 f2e3,1747,145,85,15,advantage long middlegame skewer,https://lichess.org/HQAHnkLJ/black#38
Wlo8u,r3r1k1/ppp2ppp/6q1/3nP3/8/5N2/PP2QPPP/R4RK1 w - - 3 16,a1d1 d5f4 g2g3 f4e2,1339,79,79,117,crushing kingsideAttack middlegame short,https://lichess.org/F2xNInAQ#31
WloFf,r1b2rk1/p2n2b1/1p1p1qpp/2pPpp2/P1N4N/3B2P1/1PP3PP/R2QR1K1 b - - 0 16,g6g5 h4f5,1302,76,76,160,advantage middlegame oneMove,https://lichess.org/snw3UKuw/black#32
WloLn,1q3r1k/1p1b2pp/2np4/p1pBb3/2P2BP1/3P3P/PP5Q/R4R1K w - - 10 23,d5g2 f8f4 f1f4 g7g5,2239,83,88,324,advantage middlegame sacrifice short,https://lichess.org/Uhoc1W8l#45
WloNf,r2qk2r/pp3ppp/n1bBpn2/2Pp4/8/4PN2/PPP2PPP/R2QKB1R b KQkq - 0 9,a6c5 d6c5 d8a5 b2b4,1227,104,82,30,advantage hangingPiece opening short,https://lichess.org/iiM3DXAZ/black#18
WloT8,r5k1/pp4p1/2p3p1/3pP3/5r1q/2PB1P1b/PP4PK/R2QR3 w - - 0 24,g2h3 h4f2 h2h1 f4f3 d1f3 f2f3,1735,76,100,567,crushing long master middlegame,https://lichess.org/6FUMbH1l#47
WloUq,4r1k1/1p2qppp/4r3/p2p4/1b1Pn3/3Q1N1P/PB3PP1/1RR2K2 b - - 1 27,e4d2 f3d2 b4d2 d3d2,1171,77,95,144,advantage middlegame short,https://lichess.org/9ezLM7wf/black#54
Wloe3,5rk1/ppp2ppp/8/4P3/4Q1b1/2N5/PPK2qPP/5BNR w - - 0 18,f1e2 g4f5 e4f5 f2f5,1539,77,89,306,advantage middlegame pin short,https://lichess.org/uiOn1z50#35
Wloff,2kr3r/pp1nppb1/2p4p/3qN3/3P2pP/1P1QP1B1/P4PP1/2R2RK1 w - - 0 19,e3e4 d7e5 d3e2 d5d4,1686,191,67,4,advantage middlegame short,https://lichess.org/9Pbl5JAV#37
Wlons,3r2k1/R4ppp/1p6/4P3/5n2/P4NP1/1P3P1P/1R1r2K1 w - - 1 23,b1d1 d8d1 f3e1 d1e1,600,95,50,69,endgame mate mateIn2 short,https://lichess.org/0l99rHkE#45
WloqX,8/5R2/1p1pK3/p1b1p3/P1B1P3/1PrP4/6k1/8 w - - 4 58,e6e7 d6d5 e7e6 d5c4,1380,76,92,627,crushing discoveredAttack endgame short,https://lichess.org/sdgtLCi1#115
Wlord,4rrk1/2p3p1/p3p2p/1p1p4/1P2P3/P2P2qP/2P3P1/R2QR2K w - - 2 23,d1d2 f8f2 d2f2 g3f2,1350,75,96,1631,advantage endgame short,https://lichess.org/PKQtAgFj#45
Wlow9,r1b1r1k1/2p2p1p/5qpB/2p5/4p3/6Q1/PPP2PPP/3R1RK1 w - - 2 17,g3c7 g6g5 c7c5 f6h6,2035,78,90,257,advantage discoveredAttack middlegame quietMove short trappedPiece,https://lichess.org/WCgiIP5a#33
WlpLL,7k/pp3r1p/3pqP2/3Np1r1/2PpQ3/1P6/P4RK1/5R2 w - - 0 32,g2h1 e6h3 f2h2 h3f1,1725,166,67,8,deflection mate mateIn2 middlegame short,https://lichess.org/gbcOVMBm#63
Wlpca,2krr3/1pp3p1/p4p1p/4n3/3p1P2/P7/P1P1BP1P/3RR1K1 b - - 0 20,e5g6 e2g4 c8b8 e1e8 d8e8 g4h5,2014,75,92,241,advantage discoveredAttack endgame long,https://lichess.org/ItK6NzeE/black#40
WlpnY,1r4k1/4Qp2/4p2p/1pNp2p1/1P1P1q2/2P2P1P/1n4P1/R5K1 b - - 1 34,h6h5 c5d7 g8g7 d7b8,1884,120,75,12,crushing endgame short,https://lichess.org/TKWDRBWl/black#68
Wlprm,8/5k2/3p2nP/2pPp1P1/p1P2pK1/P7/3B4/8 b - - 4 39,g6h8 d2a5 f7g6 a5d8 h8f7 d8e7 e5e4 g4f4,2723,111,91,217,crushing endgame quietMove veryLong zugzwang,https://lichess.org/2Be8eRul/black#78
WlpvP,8/1p5k/6R1/2B2n2/4r3/5p1K/1P3P2/6R1 w - - 0 36,c5f8 e4h4,903,84,88,133,endgame mate mateIn1 oneMove,https://lichess.org/jeOqF4te#71
WlpyW,6R1/2r3kp/1pq2bpN/p2R4/6P1/P1B4P/1P3P2/6K1 b - - 2 34,g7h6 d5h5 g6h5 c3d2 f6g5 d2g5,2070,140,77,12,endgame long mate mateIn3 sacrifice,https://lichess.org/XYR70wDU/black#68
Wlq3k,r1bq1knr/pppp1Bpp/1bn5/3Q2N1/4P3/2p5/PP3PPP/RNB1K2R b KQ - 4 8,c6b4 g5e6 d7e6 d5d8,1727,75,92,373,advantage middlegame short,https://lichess.org/NeWVBEhn/black#16
Wlq5R,5n2/4k3/1p1p4/p1pPp1p1/P1P1K1Pp/1P1B1P1P/8/8 b - - 26 52,f8g6 e4f5 g6f4 d3f1 e7f7 f5g5,1938,75,95,1552,crushing endgame long quietMove,https://lichess.org/q9VuBGdt/black#104
Wlq9o,2B5/p7/1p6/6pp/1P6/7K/P4k2/8 w - - 0 48,a2a4 g5g4 h3h4 g4g3 c8b7 g3g2 b7g2 f2g2,1223,76,94,1355,advancedPawn bishopEndgame crushing endgame veryLong,https://lichess.org/6xdMzb69#95
WlqIx,1k1r3r/1p6/p1p5/6pp/1q1p4/3P3P/2P1QPP1/RR4K1 b - - 1 23,d8e8 e2e8 h8e8 b1b4,1263,80,95,302,crushing endgame short,https://lichess.org/JOayT8qe/black#46
WlqJy,6k1/5ppp/4p3/2rb4/1p2N3/1Pb4P/2B2PP1/3R2K1 b - - 1 26,d5e4 d1d8,619,99,100,244,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/S9YCoD6Q/black#52
WlqKP,3r1rk1/1pq1bppp/1nn5/3Pp1PP/8/pP2BP1B/P1PQ4/1KNR3R b - - 0 20,d8d5 e3b6 d5d2 b6c7,1408,74,98,970,advantage middlegame short,https://lichess.org/pxz4xeTd/black#40
WlqNR,2br2k1/3q1p2/p5p1/1p2p2p/1P2P2b/PB2B3/4QPP1/2R3K1 b - - 1 33,d7d3 e2d3 d8d3 c1c8,1390,94,50,38,advantage middlegame short,https://lichess.org/GF9fwwi0/black#66
Wlqip,7r/2k5/3p4/2nP1B2/3KP3/8/8/1R6 w - - 5 50,b1a1 c5b3 d4c3 b3a1,908,77,100,351,crushing endgame fork master short,https://lichess.org/cN7rBobi#99
Wlr56,6k1/3N2pp/4K3/R4p2/1P2p3/3r4/5rPP/8 b - - 3 38,g7g6 d7f6 g8g7 a5a7,1930,76,88,257,crushing endgame short,https://lichess.org/CcGaxIC5/black#76
Wlr6C,6r1/3n4/2p4k/4nQ1p/P2pP3/3P4/2P3PP/7K w - - 2 42,a4a5 g8f8 f5e6 f8f6 e6f6 d7f6,1847,75,90,211,crushing defensiveMove endgame long,https://lichess.org/20YUNWNP#83
WlrDh,r1q1k1nr/p2p2pp/p2Q1p2/3bp3/1P2P3/P4N2/5PPP/R1B1K2R w KQkq - 0 15,e4d5 c8c3 f3d2 c3a1,1155,136,93,32,advantage fork middlegame pin short,https://lichess.org/vHzmIZWT#29
WlrFx,1r2k3/6Rp/pr2p3/3pP3/2pP4/8/PP4PP/1R4K1 b - - 0 24,b6b2 g7g8 e8d7 g8b8 b2b1 b8b1,1171,77,77,119,crushing endgame long rookEndgame,https://lichess.org/THlzRdXF/black#48
WlrNI,3r4/7p/1n4p1/k1K5/1p2P3/1R5P/5PP1/8 b - - 6 42,a5a4 b3b4 a4a3 b4b6,1168,81,64,115,crushing endgame fork short,https://lichess.org/EnIqOWbO/black#84
WlrYO,r1r3k1/2Q2pp1/4p2p/1R6/p1P1q3/P5P1/4PP1P/1R4K1 w - - 3 27,b5b8 e4b1 b8b1 c8c7,1687,74,97,1964,crushing endgame short,https://lichess.org/FxLPOWdl#53
Wlrge,r1bq1rk1/ppp1bppp/2n5/3np3/1PB5/2PP1N2/P4PPP/RNBQ1RK1 b - - 0 8,e7d6 c4d5,1014,95,99,159,advantage hangingPiece oneMove opening,https://lichess.org/FPDa3n5y/black#16
WlrhS,r2qk2r/pbppb1pp/1p2pn2/6N1/8/3B1P2/PPP2PPP/R1BQ1RK1 b kq - 5 10,h7h6 d3g6 e8f8 g5f7,1693,74,97,4026,crushing opening short,https://lichess.org/GLEaM47v/black#20
Wls3n,2k2b1r/1pp2pp1/p1n1q2p/3rP3/5B1P/4Q3/PP2BPP1/2KR3R w - - 0 17,e2c4 d5d1 c1d1 e6c4,1115,84,50,63,crushing discoveredAttack middlegame queensideAttack short,https://lichess.org/MAh43r8O#33
WlsHl,r2q1rk1/1p1nbppn/p1p4p/4P3/4P1N1/1PQPB2P/1PP3P1/R4RK1 b - - 0 16,e7c5 e3c5 d7c5 c3c5,1144,83,78,115,advantage middlegame short,https://lichess.org/M8hC3ybZ/black#32
WlsQh,1r3rk1/p1pq2pp/3bpn2/8/8/2N1BQ2/PPP2PPP/R4RK1 w - - 7 16,b2b3 f6d5 f3h3 d5c3,1763,74,95,103,advantage middlegame short,https://lichess.org/mx5bBMqR#31
Wlsbt,3qrbk1/p1r2pp1/1p3P1Q/3p4/4N3/8/PP3P1P/1K4R1 b - - 0 28,d5e4 g1g7 f8g7 h6g7,1546,75,86,92,endgame mate mateIn2 short,https://lichess.org/4Y0DIeMs/black#56
Wlsp5,r4k1r/p1p5/bp2p3/3pPp2/1q1P1PP1/1P1R3P/P3Q3/1K3BR1 w - - 0 30,e2d2 a6d3 d2d3 b4e1,1300,80,77,283,crushing middlegame queensideAttack short,https://lichess.org/ynUFEG6C#59
WltGk,rn1q1rk1/ppp1ppbp/3p1np1/8/2PP1Bb1/3BPN1P/PP3PP1/RN1QK2R b KQ - 0 7,f8e8 h3g4,1740,309,-100,3,advantage oneMove opening,https://lichess.org/8MbImiBJ/black#14
WltJO,6r1/1p1k1p1r/2q1p1np/p1p1P1p1/P1PpN1P1/1P1P1Q2/5P1P/R3R1K1 b - - 7 26,g6h4 e4f6 d7c7 f3c6,1550,74,94,359,crushing discoveredAttack fork middlegame short,https://lichess.org/XcDf5OZ6/black#52
Wlti9,r4r1k/pp2q1bp/1nbN1pp1/2N1p3/7B/1QP1PP2/PP4PP/3R1RK1 w - - 6 23,c5e6 c6a4 e6f8 a4b3 f8g6 h7g6,1740,100,79,17,advantage long middlegame trappedPiece,https://lichess.org/WDXsfbbl#45
WlttP,r4rk1/p3Qppp/8/2p1p3/5qn1/P1N5/1PPP1PPP/R1B1R1K1 w - - 2 16,f2f3 f4h2 g1f1 h2h1 f1e2 h1g2,2200,114,83,24,advantage deflection kingsideAttack long middlegame,https://lichess.org/nL4pPvev#31
WltwJ,r2qk2r/pp1bppb1/3p1npp/1B2P3/3N1Pn1/2N1B3/PPPQ2PP/R4RK1 b kq - 0 12,g4e3 e5f6 e3f1 f6g7,1859,75,85,332,advancedPawn advantage middlegame short,https://lichess.org/IIDVDIsO/black#24
WltzM,7r/2q5/4pk1p/2N3p1/2KP4/1PP2P1Q/3r2P1/8 b - - 1 43,c7d6 c5e4 f6e7 e4d6,1212,77,74,192,advantage endgame fork short,https://lichess.org/17OcbmUt/black#86
Wlu16,8/5p2/3p1p2/1pkPp3/pP1rP1BP/P4P2/2K5/8 b - - 0 38,c5c4 g4h3 d4d1 c2d1,2101,112,82,20,crushing endgame quietMove short,https://lichess.org/BED4HxwQ/black#76
Wlu59,8/8/2k1pp1p/3p4/3P3P/3KPP2/8/8 w - - 0 42,e3e4 c6b5 d3c3 b5a4,2269,95,74,50,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/IhBt3LCd#83
Wlu8i,4r1k1/p4ppp/2q2b2/5P2/2p3Q1/P1P4P/1P1R2P1/2B1rRK1 w - - 7 34,g4g3 e1f1 g1f1 c6e4,2474,84,74,89,advantage kingsideAttack middlegame short,https://lichess.org/40DZzZjk#67
Wlu9V,5r1k/pp4pp/4P3/8/3R4/P1nP4/2P1pQPP/4q2K w - - 0 33,f2e1 f8f1 e1f1 e2f1q,925,85,90,47,advancedPawn endgame fork mate mateIn2 promotion short,https://lichess.org/0OkBgEVA#65
WluVP,r2qk3/bpp2pr1/p1np1n1B/3NpP2/1PB5/P2P3p/2P2P1K/R2Q1R2 b q - 0 16,g7h7 h6g5 f6d5 g5d8,1755,75,92,660,crushing middlegame short,https://lichess.org/exWIJr6W/black#32
WluVR,6r1/1bq4k/pp2Pp1p/2p2P2/N1Pp4/1P1Pn1RP/P4Q1K/4R3 w - - 1 34,e1e3 d4e3 f2e3 h6h5,1500,500,100,0,defensiveMove equality middlegame pin short,https://lichess.org/qMO9fSDi#67
WluVf,2k1r3/pppq1ppp/8/8/8/2P2QP1/P2P4/KR6 b - - 6 24,b7b6 f3a8,1163,103,82,25,endgame mate mateIn1 oneMove,https://lichess.org/C2I7HfjV/black#48
WluYZ,2r5/5R1p/6p1/pk1NP2n/3P4/8/1P5P/4K3 w - - 1 35,f7b7 b5c6 b7h7 c6d5,1144,79,95,521,advantage defensiveMove endgame short,https://lichess.org/dYDo4RN9#69
WluZ9,2k1r2r/pp5p/2npNpp1/8/8/1Q6/PB1q1PPP/1R4K1 b - - 1 23,h7h5 b2c3 d2f2 g1f2,1887,75,93,294,crushing middlegame short,https://lichess.org/r4TAwnHA/black#46
Wlude,1k3r1r/ppp5/3b4/3Qn1q1/1P2B1p1/8/2N2R2/3R1K2 b - - 1 34,h8h1 e4h1 f8f2 f1f2,1341,89,33,69,advantage hangingPiece middlegame short,https://lichess.org/XfS1MTll/black#68
WlukG,6k1/1p2Bppp/2p1p1q1/2Pr4/1r1P1Q2/7P/5PP1/3R2K1 b - - 1 31,b4b1 f4b8 d5d8 b8d8,1231,74,100,307,backRankMate endgame mate mateIn2 short,https://lichess.org/r4hrSs0E/black#62
WlvDc,rnb1k2r/ppp3pp/3p3n/2b1N3/2B1Np1q/8/PPPPQ1PP/R1B2K1R b kq - 0 9,c5b6 e4d6 c7d6 e5g6 e8d8 g6h4,1830,125,-50,17,crushing discoveredAttack exposedKing long middlegame sacrifice,https://lichess.org/AMf2NYQ1/black#18
WlvHo,r1b1k2r/p3nppp/2p5/q1p5/3pN3/7P/PPPQ1PP1/R3K1NR b KQkq - 1 14,a5b5 e4d6 e8f8 d6b5,844,98,73,69,crushing fork middlegame short,https://lichess.org/zcyltWFW/black#28
WlvME,r1bq1rk1/pp1nppbp/2n1P1p1/8/2BN4/2N5/PPP3PP/R1BQ1RK1 b - - 0 11,f7e6 d4e6 d8b6 g1h1 f8f1 d1f1,1984,75,91,165,advantage fork long opening,https://lichess.org/lk6h0SEt/black#22
WlvVp,3qk2r/2p1bppp/r1Pp1n2/p3p1B1/4P3/2N2Q2/PPP2PPP/R3K2R w KQk - 4 12,c3d5 f6d5 e4d5 e7g5,997,82,95,169,advantage discoveredAttack middlegame short,https://lichess.org/VcBct3XK#23
WlvWO,r1b5/2pnk1r1/p1p1p3/3p1P2/N2P4/8/PPP2RPP/4R1K1 b - - 0 24,d7f8 f5f6 e7f7 f6g7,1340,80,85,152,advancedPawn crushing discoveredAttack fork middlegame short,https://lichess.org/Rzkes0lu/black#48
WlvWn,3r4/p7/4k3/5R2/3p4/3r1pK1/5B2/1R6 w - - 4 53,f5f3 d8g8 g3f4 g8f8 f4e4 d3f3,2025,76,83,95,crushing endgame exposedKing long,https://lichess.org/MrdsZZvc#105
Wlvf0,r5k1/p5pq/5r2/1pp3n1/3p4/P2P2Q1/1PP1BP2/RN3RK1 w - - 0 28,g3g5 f6g6 g5g3 g6g3,1288,86,-85,96,advantage middlegame pin short,https://lichess.org/uFMMZOZL#55
Wlvjw,8/1R3k2/5r1p/2pP4/1p1b2PP/6K1/P7/8 b - - 1 45,f7g6 h4h5 g6g5 b7g7 f6g6 g7g6,1095,77,100,113,endgame long mate mateIn3,https://lichess.org/kjc45el1/black#90
Wlw4i,5rk1/pr4p1/1pp4p/4R3/2P2q2/3P1Q2/PP4PP/4R1K1 w - - 0 24,f3c6 f4f2 g1h1 f2f1 e1f1 f8f1,1368,76,93,894,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/ODWG5e6G#47
WlwE8,2rr3k/p6p/2P5/1P3N2/8/1Q6/3q1PPP/1R4K1 w - - 3 36,b3f7 d2d1 b1d1 d8d1,724,85,100,186,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/WArUavTL#71
WlwFF,1r4k1/p5b1/1q1P3p/4p1pP/2r5/1pP5/1P1Q4/1NK3RR b - - 0 28,e5e4 d2d5 g8h8 d5c4,1133,76,99,428,advantage fork middlegame short,https://lichess.org/wqBThsYm/black#56
WlwUD,3r2k1/5pp1/3P4/8/3Q4/1q4P1/2p4P/4R1K1 w - - 0 32,d6d7 b3b1 d4e4 b1d1 e4e8 g8h7,2493,84,62,84,crushing endgame long,https://lichess.org/NQ2Olq8W#63
WlwYB,r2r2k1/pppNnpp1/8/1q6/8/7P/P1P2PP1/R1QR2K1 w - - 1 20,d7f6 g7f6,956,105,86,32,advantage hangingPiece middlegame oneMove,https://lichess.org/N7B2X2n5#39
WlwZx,3rrbk1/pp3p2/1q3n1p/3NR1p1/8/5PB1/PPP1Q1PP/2KR4 b - - 3 23,f6d5 e5e8 d8e8 e2e8,1122,83,98,811,crushing middlegame short,https://lichess.org/yNTFbCeI/black#46
Wlwdf,6k1/p1p2ppp/8/7N/3Nb1rP/1P2P3/PBPP3n/R3b1K1 w - - 3 25,g1h2 g4h4 h2g1 h4h1,1828,74,96,2006,fork mate mateIn2 middlegame short,https://lichess.org/unxsWrgL#49
Wlwqk,rn2kbnr/pp2ppp1/2pq4/8/6p1/2N2N2/PPPPBPP1/R1BQ1RK1 w kq - 0 9,c3e4 d6h6 f3h4 h6h4,1718,74,96,1587,crushing opening short,https://lichess.org/r4xpabzS#17
WlwwA,6k1/r2p2pp/2b1p1r1/2P5/pP1P1Q1P/5RP1/5B1K/q7 b - - 5 33,a7a8 f4f7 g8h8 f7f8 a8f8 f3f8,1112,76,99,1821,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/wnyweZpe/black#66
WlxFF,2k5/ppp3p1/2q1p3/8/3P4/4Br1r/PPP2PK1/R2Q3R b - - 1 20,f3e3 d4d5 h3h1 g2h1 e6d5 f2e3,2350,96,90,363,crushing defensiveMove endgame long,https://lichess.org/vfs7UIwM/black#40
WlxG4,5r1k/Q5pp/3R4/8/1P6/8/Pq3PPP/2r2RK1 w - - 3 26,f1d1 b2c2 d1f1 c1f1,1923,220,43,12,advantage endgame short,https://lichess.org/6EXSYP6E#51
WlxPF,r3rbk1/p4pp1/1q2p2n/4P2N/2P2Q2/6R1/5PPP/3R2K1 b - - 2 29,a8d8 h5f6 g8h8 f4h6 g7h6 g3g8,1852,78,71,182,arabianMate kingsideAttack long mate mateIn3 middlegame pin sacrifice,https://lichess.org/3BsfMj7E/black#58
Wlxb4,3r3k/7p/6R1/3pq3/3p2Q1/3P3P/2P1prP1/R6K w - - 1 42,g6e6 f2f1 a1f1 e2f1q,1479,77,85,316,advancedPawn endgame mate mateIn2 promotion short,https://lichess.org/XdU0fOWq#83
WlxdD,r2qk2r/ppp2ppp/3bb3/8/3p4/2N5/PPP2PPP/R1BQR1K1 w kq - 2 12,d1d4 d6h2 g1h2 d8d4,1212,81,96,475,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/Okzd4RDm#23
WlxuR,4k2r/p3bp2/1p1R4/2P4p/2P1N3/1P4P1/P5K1/8 w k - 1 27,d6c6 e8d7 c6f6 e7f6,1679,105,70,19,advantage endgame short trappedPiece,https://lichess.org/jVgK6Nhj#53
Wly9h,r3r1k1/p4p2/2pp2pQ/4q3/8/2P5/P4PPP/2R2RK1 w - - 0 21,f1e1 e5e1 c1e1 e8e1,914,113,69,20,backRankMate endgame mate mateIn2 short,https://lichess.org/f0HdjoMQ#41
WlyBP,r1b1k2r/ppp2p2/3q2pp/8/3BP3/1P1B1P2/P5PP/3Q1R1K b kq - 0 17,d6d4 d3b5 d4d7 b5d7,1084,77,100,255,advantage middlegame short,https://lichess.org/j8zu64ux/black#34
WlyHZ,4rk2/pp1Q1p1p/1qp3p1/4b1N1/8/1P3P2/1PP4P/3R3K b - - 7 27,b6c7 g5h7 f8g7 d7e8,1581,75,89,271,crushing deflection endgame short,https://lichess.org/4nW0vpT5/black#54
WlyJa,8/p2q1k2/2R2pp1/1P1P2n1/4Q3/5PP1/5PK1/8 w - - 1 52,e4c4 d7h3 g2g1 g5f3,1055,82,100,146,deflection endgame mate mateIn2 short,https://lichess.org/8k4GiLn6#103
Wlz9r,4r3/3q1pkp/3Prpn1/p2Q4/2p1BP2/P1P3P1/4R2P/4R2K w - - 1 39,e4g6 e6e2 e1e2 e8e2,1307,76,43,102,crushing middlegame short,https://lichess.org/om3rkSl8#77
WlzLW,r1b1kb1r/pppn1pp1/5n1p/8/4B2P/4PNB1/PqPN1PP1/R2QK2R w KQkq - 2 11,g3c7 b2c3 c7h2 f6e4,2283,79,91,276,advantage opening pin short,https://lichess.org/wkCo7Aeq#21
WlzX5,3r2k1/p4pp1/1bR1p2p/4P3/P3rP2/1P1p4/3B2PP/2R4K w - - 1 27,a4a5 b6e3 c1e1 e3d2,2065,79,92,246,advantage endgame short,https://lichess.org/D9ABcpVO#53
Wlzsn,r5k1/4b1p1/7p/p3qp2/1pQ1N3/7P/P4PP1/4R1K1 b - - 0 32,g8h7 e4g5 e7g5 e1e5,1298,76,71,147,crushing discoveredAttack endgame short,https://lichess.org/Esik3khi/black#64
WlzvB,3r4/6k1/N5pp/1p2p3/4P3/P2P2RP/1r4PK/8 b - - 0 38,b2b3 a6c5 b3a3 c5e6 g7g8 e6d8,1181,80,91,104,advantage endgame fork long,https://lichess.org/uMlxmd4b/black#76
Wm08J,2r3k1/pbp3pp/1p2p1r1/3q1pN1/3n4/PP2P3/1BQ1BPPP/2R2R1K w - - 0 18,e2f3 d4f3 e3e4 f5e4 g5f3 e4f3,1957,75,91,172,advantage long middlegame,https://lichess.org/CsC7KrTJ#35
Wm08M,5k2/3bbp1p/2n2P2/q2pP2p/p1NP4/2P2N1P/PrBB2R1/6K1 b - - 0 31,d5c4 d2h6 f8e8 g2g8 e7f8 g8f8,1272,75,99,1843,long mate mateIn3 middlegame,https://lichess.org/xoPEQ3tK/black#62
Wm0Ai,8/7p/p1pk2p1/3p1pP1/3P1P1P/1PP5/1K6/8 b - - 2 44,c6c5 b2a3 c5c4 b3c4 d5c4 a3a4 d6d5 a4b4 d5e4 b4c4 e4f4 d4d5,2671,103,90,196,crushing defensiveMove endgame pawnEndgame veryLong zugzwang,https://lichess.org/sMu59fnE/black#88
Wm0JV,2b3rk/p1q4p/1p2pn2/1P1pNp2/P1pP4/2P1PP1P/B4K2/3Q2R1 b - - 3 28,c8d7 e5f7,1255,169,82,14,mate mateIn1 middlegame oneMove,https://lichess.org/7yFww8dl/black#56
Wm0M0,4rrk1/pp2qpp1/2pp3p/8/4PPQ1/1B1P3P/PbP4K/R3NR2 w - - 0 21,f1g1 b2a1 e4e5 a1e5 f4e5 e7e5,2047,79,89,426,advantage hangingPiece long middlegame,https://lichess.org/koVsM2rV#41
Wm0OL,r6B/ppqk1p1p/8/3p2p1/5b2/2N5/PPPQ2PP/2KR3R w - - 0 18,d2f4 c7f4 c1b1 a8h8,1500,500,100,0,equality hangingPiece middlegame short,https://lichess.org/WLx1clxz#35
Wm0R2,r6r/p1Qn1p1p/kp3np1/3q4/1P6/N2P4/P5PP/2R2R1K b - - 0 23,a8c8 b4b5 d5b5 a3b5 c8c7 b5c7,1745,97,43,26,advantage long middlegame,https://lichess.org/Bw7DTTAB/black#46
Wm0gA,r7/pkp1qPpp/bp3n2/3P1Q2/8/5P2/P3N1PP/3RK2R w K - 1 24,e1g1 a6e2 d1e1 e7c5,2186,196,8,5,advantage fork hangingPiece middlegame short,https://lichess.org/9mdzQH0c#47
Wm0ju,r2q1rk1/1b1n1p1p/p5p1/1ppN4/3b4/P1N3P1/1PP2PBP/R2QR1K1 b - - 0 15,d7b6 d5e7 g8g7 g2b7,1788,90,69,35,advantage discoveredAttack opening short,https://lichess.org/iZDdJ1s8/black#30
Wm0k9,k5r1/1p6/p1p5/3pQ3/5RB1/4P2K/PP5P/6q1 w - - 0 47,e5e6 g8h8 g4h5 h8h5,1152,83,84,68,crushing endgame short,https://lichess.org/AHAGFU6R#93
Wm0ou,5k2/5p2/p3pP2/1p5R/1P5P/r5pK/6P1/8 b - - 1 40,a3b3 h5h8,978,206,-78,5,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/R86aL1vd/black#80
Wm0uQ,8/2B5/5kp1/1R6/2K5/1p2r2p/8/8 w - - 2 54,c7f4 e3e4 c4d5 e4f4,1052,88,92,42,crushing endgame fork short,https://lichess.org/ddyWQ8OF#107
Wm12S,r3n1k1/ppq2Rp1/4P1Q1/6p1/2P5/7P/PP4P1/7K b - - 2 29,c7c4 f7f8 g8f8 g6f7,1737,74,96,966,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/gw8Wf94h/black#58
Wm1Bv,3r1b1k/p5pp/2n3r1/8/p3Q1bP/2B3P1/PPP2P2/4R1K1 b - - 4 25,g6e6 e4g4 e6e1 c3e1,1518,74,85,123,crushing hangingPiece middlegame short,https://lichess.org/NSH9jTHx/black#50
Wm1Gp,5rk1/1R4p1/pR2p2p/3pP1rq/P2BpP2/4P3/4bQPP/6K1 b - - 7 29,e2f3 f4g5 f3g2 b7g7 g8g7 g5h6 h5h6 f2g2,2719,94,83,91,attraction crushing kingsideAttack middlegame veryLong,https://lichess.org/6gsfaxa5/black#58
Wm1Sy,r4rk1/pb1p2pn/4p2p/2p2Pq1/2P5/2NQ1P2/PPB4P/R4R1K b - - 0 18,f8f5 d3d7 b7f3 f1f3 f5f3 d7e6,2282,91,90,202,advantage long middlegame,https://lichess.org/EA23GFBP/black#36
Wm1bm,2k1r3/1p5p/pb3p2/6p1/5Nb1/3N4/PPP4P/5K1Q w - - 0 34,f4d5 g4h3 h1g2 h3g2,1877,75,99,845,crushing endgame short,https://lichess.org/moAjD2dQ#67
Wm1fW,6k1/1R5p/6p1/P2prp2/4p3/7P/5PPK/8 b - - 0 39,d5d4 a5a6 e5a5 a6a7,1496,77,93,759,advancedPawn advantage endgame rookEndgame short,https://lichess.org/VgH0aCD4/black#78
Wm1kj,5rk1/p5p1/3q1p1p/4R3/2pP4/2P3QP/P3R1PK/1r6 w - - 0 34,e5c5 b1h1 h2h1 d6g3,1150,75,98,630,crushing deflection endgame short,https://lichess.org/eht3EW5D#67
Wm2C9,2q1N1k1/5pp1/6np/pB1pP1b1/Pp1P4/nP5P/6PK/4BQ2 w - - 1 34,f1f7 g8f7 e8d6 f7e6,2016,76,91,111,advantage hangingPiece middlegame short,https://lichess.org/2cLyLEqq#67
Wm2CB,8/5pp1/8/5Pk1/2p5/2N5/8/6K1 w - - 1 46,f5f6 g5f6 g1f1 f6e5 f1e2 f7f5,2275,136,66,17,crushing defensiveMove endgame knightEndgame long,https://lichess.org/V0SIi2mP#91
