PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl
XFLoS,3r1rk1/4q1p1/p1p2nQp/8/8/2p3B1/P1P2PPP/4R1K1 w - - 0 22,e1e7 d8d1 e7e1 d1e1,813,97,82,56,backRankMate endgame mate mateIn2 short,https://lichess.org/3DZcdGo1#43
XFLrD,r3k2r/pp1q1p2/3b1p2/7p/3pN2P/1P4Pb/P2PPPB1/R2Q1RK1 b kq - 1 14,h3g2 e4f6 e8d8 f6d7,1129,77,100,467,crushing fork middlegame short,https://lichess.org/OblqIC7R/black#28
XFLtJ,r5kr/pp3pp1/2p5/6Bp/1Q2N1nq/8/PPP2PPb/R4R1K b - - 3 20,g4f2 f1f2 h2d6 g5h4,1673,91,79,24,advantage middlegame short,https://lichess.org/wArsG1Fr/black#40
XFLvc,8/8/5p2/8/6k1/2B1P1p1/3P3p/7K w - - 2 52,c3f6 g4h3 d2d3 g3g2,1372,78,84,291,advancedPawn bishopEndgame endgame mate mateIn2 short,https://lichess.org/UUrrpkuA#103
XFM81,rnb1kb1r/pp1p1ppp/7n/4P3/2p1q3/5N2/PPPP1KPP/RNBQ1B1R w kq - 2 7,h2h3 f8c5 d2d4 c4d3,1767,78,84,103,advantage discoveredAttack enPassant opening short,https://lichess.org/fkSZx3NY#13
XFMH8,8/5pkp/6p1/8/3PR3/6KP/5PP1/3r4 w - - 5 34,g3g4 f7f5 g4f4 f5e4,1219,74,96,470,advantage endgame fork rookEndgame short,https://lichess.org/B6Qz7BI0#67
XFMRB,Q1kr4/p6p/1p1q2p1/1Bb2p2/2P5/P2p3P/5PP1/1R4K1 b - - 1 31,c8c7 a8a7 c7c8 b5a6,1601,101,76,16,endgame mate mateIn2 short,https://lichess.org/7RPmeyy8/black#62
XFMSc,3kr3/7p/1R6/3Pb3/P3Bp1q/3Q2p1/5PPP/6K1 w - - 0 30,f2g3 f4g3 h2g3 e5g3,1622,128,86,14,advantage endgame short,https://lichess.org/83ViXxKz#59
XFMZi,4b3/1R6/5n1k/1p2NK2/5P2/2P5/PP6/3r4 b - - 4 48,f6d5 e5g4 h6h5 b7h7,1372,76,93,404,endgame mate mateIn2 short,https://lichess.org/Qw1C385L/black#96
XFMas,7k/pbpq1rpp/3b3r/2p4Q/2B4P/5pP1/PPP2P1K/R3R3 w - - 0 28,h5f7 h6h4 h2g1 h4h1 g1h1 d7h3 h1g1 h3g2,1827,75,94,977,attraction mate mateIn4 middlegame pin sacrifice veryLong,https://lichess.org/mcb6hTB0#55
XFMld,4r2r/pp2k3/2p5/2P1Q3/6Pq/8/PPB4p/7K b - - 2 47,e7d8 e5d6 d8c8 c2f5 e8e6 f5e6,1526,74,98,3265,endgame exposedKing long mate mateIn3,https://lichess.org/vi3m0M0x/black#94
XFMls,5r2/p7/3pb1k1/4p3/8/P1B5/1P6/2K1R3 b - - 2 37,g6f5 e1f1 f5e4 f1f8,1283,76,65,136,advantage endgame short skewer,https://lichess.org/hZrbjpfx/black#74
XFN44,3qR1k1/p4pp1/2p2n2/2bp4/5r2/2PB1P1Q/PP4PP/4RK2 b - - 0 25,f6e8 h3h7 g8f8 h7h8,1120,76,100,301,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/6s51XlQj/black#50
XFN52,3r2k1/5ppb/p6p/1pN5/2p3P1/4RP2/PP4KP/3N4 b - - 0 34,d8d1 e3e8,932,96,78,73,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/KoXHsTYm/black#68
XFNGF,1r4rk/p1Q1R1pp/2R2p2/8/1q6/7P/P4PP1/6K1 w - - 0 30,c6f6 b4b1 g1h2 g7f6,2061,76,90,282,advantage endgame intermezzo short,https://lichess.org/hmYsvbRq#59
XFNGK,8/8/N2k2r1/4p3/PP3p2/1n6/8/1K3R2 w - - 1 40,b4b5 b3d2 b1c2 d2f1,788,111,80,79,crushing endgame fork short,https://lichess.org/0spkIdYY#79
XFNHQ,r2q1rk1/5p2/p1pp2pp/6b1/2B1P2P/2N3Q1/PPP2P2/3R2K1 b - - 0 20,g5h4 g3g6 g8h8 g6h6,1708,77,71,61,crushing kingsideAttack middlegame pin short,https://lichess.org/3Wo7LGbn/black#40
XFNbI,4r1k1/pp3ppp/1qp5/3R4/8/2Q2N1P/PP2rPP1/R5K1 w - - 3 23,d5d2 b6f2 g1h2 f2g2,1317,74,98,1588,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/QVkxoyWL#45
XFNzy,2k2r2/pp4p1/2p3p1/2P5/1P1p3q/P2Q1r1P/3BRbP1/5R1K w - - 2 26,d3g6 f3h3 g2h3 h4h3,1157,80,100,357,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/6Tg4UB0w#51
XFOIi,r3kr2/1p1n2pp/1q2p3/p2pPbb1/P1pP4/2P3PP/1P1NB2K/R1B1QR2 w q - 0 18,e2c4 g5d2 c1d2 d5c4,2048,89,80,41,advantage intermezzo middlegame short,https://lichess.org/sFH0q5Zq#35
XFOOh,8/1R1B4/P7/8/1P2rkpp/8/5P1P/6K1 w - - 0 41,a6a7 e4e1 g1g2 h4h3,993,90,94,102,endgame mate mateIn2 short,https://lichess.org/TO6lHqU2#81
XFOYM,1k2r3/1q5N/1p4p1/1Q1R1p2/8/2P2Pb1/1P2r3/6K1 b - - 4 37,e2c2 b5e8 b7c8 d5d8 c8d8 e8d8,1431,75,97,2282,crushing hangingPiece long middlegame pin,https://lichess.org/545gJKse/black#74
XFOdo,3r4/4rkpp/5p2/8/8/1PRp3P/3N1PP1/4N1K1 w - - 6 39,e1d3 e7d7 d3e5 f6e5,1500,500,100,0,endgame equality short,https://lichess.org/2TDvEw0A#77
XFOkD,r2q1rk1/pp3pbp/6p1/3N4/3n4/6P1/PP3PBP/2RQ1RK1 b - - 1 16,a8c8 c1c8,1330,80,64,201,crushing middlegame oneMove,https://lichess.org/Q3IPcXim/black#32
XFOoz,3rq1k1/p5pp/1p1Q2n1/2pPPR2/8/2N5/PPP2K2/8 w - - 1 29,d6c7 g6e7 f5f3 d8d7 c7d7 e8d7,2357,91,84,238,advantage endgame long trappedPiece,https://lichess.org/rE2WEQwb#57
XFOvA,3r1rk1/3P3p/pp3p2/2p1qN2/P3P1R1/6P1/7P/3R2K1 b - - 2 35,g8f7 g4g7 f7e6 g7e7,1868,75,94,1573,endgame hookMate mate mateIn2 short,https://lichess.org/GXx8Wjn5/black#70
XFOvs,r1bq2k1/pn4pp/2p5/3np2B/8/2PPPQ2/PP4PP/RN4K1 b - - 3 17,d8g5 f3f7 g8h8 f7e8,1309,77,89,305,backRankMate mate mateIn2 middlegame short,https://lichess.org/GNdLPAXm/black#34
XFP2n,r2q1rk1/p1p2ppp/1p6/4B3/P1BP2b1/2PQ4/2P3PP/R5K1 b - - 0 16,g4h5 d3g3 h5g6 h2h4 g8h8 h4h5 d8d7 h5g6,2135,82,87,247,advantage middlegame quietMove veryLong,https://lichess.org/mTSbizre/black#32
XFP7E,q1r3k1/1p4bp/3N2p1/2B5/1P6/1Q5P/6PK/8 b - - 6 31,g8h8 d6f7 h8g8 f7h6 g8h8 b3g8 c8g8 h6f7,1705,104,27,73,doubleCheck endgame mate mateIn4 sacrifice smotheredMate veryLong,https://lichess.org/a5KjSEho/black#62
XFPAp,1k2qb2/ppp1pN2/4Pp2/3P1rp1/P2Q1B1p/2N3n1/1PP3P1/R5K1 w - - 0 21,c3b5 g3e2 g1h2 e2d4,1150,79,96,206,crushing fork middlegame short,https://lichess.org/xEPQXXcs#41
XFPLd,4rrk1/ppp3pp/2n5/5P2/2P1N2q/4QP1P/PP6/2KR1R2 b - - 0 19,f8f5 e4f6 h4f6 e3e8,998,77,92,219,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/07qjiK6F/black#38
XFQ3Q,6r1/k1p2p2/pqn3r1/1p1Pp3/4P2P/3Q4/1P3PP1/R1R3K1 w - - 0 29,c1c6 g6g2 g1h1 g2h2 h1h2 b6f2 h2h3 f2g2,2030,76,90,345,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/N2QHngpD#57
XFQ4u,rn3rk1/pp3pp1/1qp1pn1p/5b2/2B5/P1NP1NPP/1PP3P1/R2Q1R1K b - - 4 13,b6b2 c3a4 b2a1 d1a1,1313,85,87,48,advantage middlegame short trappedPiece,https://lichess.org/dXf3NPCR/black#26
XFQEO,4kb1r/p3pppp/3r4/P6b/2p2P2/2Nn4/1P1K2BP/R1B3NR w k - 3 19,d2c2 d3e1 c2b1 e1g2,1771,98,-33,21,advantage fork middlegame short,https://lichess.org/enXtojrC#37
XFQFl,3r3r/pppkbQpp/2np4/3Np3/4P3/3P3P/PP1NnP2/2R2K2 b - - 5 18,e2c1 f7f5 d7e8 d5c7,1619,74,98,985,deflection mate mateIn2 middlegame short,https://lichess.org/XxkYzgOW/black#36
XFQL2,r4rk1/1pq2ppp/p3b3/4p1P1/2BnN3/2Q5/PPP2P1P/2KR3R w - - 1 19,c4e6 d4e2 c1b1 e2c3,1238,79,60,55,crushing fork middlegame short,https://lichess.org/TmuHNjeR#37
XFQLa,2r3k1/5pp1/1p1q1n1p/3p4/1p1P4/r3PN2/PQ3PPP/RR4K1 w - - 0 22,b2b4 c8c1 b4e1 c1e1,1321,76,93,353,advantage kingsideAttack middlegame short,https://lichess.org/d2dcXbLu#43
XFQsZ,7k/7p/2Q2pp1/2pp4/1p1q2P1/1P1P4/2P1RPP1/r5K1 w - - 6 28,g1h2 d4f4 g2g3 f4h6 h2g2 h6h1,1598,74,93,261,endgame long mate mateIn3,https://lichess.org/Ul3xrA3L#55
XFQvq,4rrk1/2pq2p1/Q1pp1b1p/8/4b3/P3BN1P/1PP2PPK/1R3R2 b - - 0 20,e4c2 a6c4 d6d5 c4c2,1066,87,74,73,advantage fork middlegame short,https://lichess.org/S4ItvHHp/black#40
XFQyc,r2q1rk1/p2b1ppp/1ppQ1n2/6B1/2BP4/8/P1P2PPP/R3R1K1 b - - 1 19,f6e4 e1e4 d8g5 d6d7,1633,74,89,352,crushing hangingPiece middlegame short,https://lichess.org/2gkICCys/black#38
XFR1l,rn3r1k/1pp3qn/p2p2B1/3P3Q/3b1P2/2P5/PP4PP/4RR1K b - - 0 21,d4f6 f1f3 b8d7 f3h3 f6h4 h3h4,2170,209,-38,18,advantage long middlegame quietMove,https://lichess.org/toqQtXvV/black#42
XFR3J,5rk1/1Q3ppp/P7/r7/2p5/8/5qPP/3R1R1K b - - 2 29,f2e2 b7f7 f8f7 d1d8 e2e8 d8e8 f7f8 f1f8,1649,98,71,30,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/gjSuz8ef/black#58
XFR6Q,2k5/p1prp3/1p5n/3p3q/4QP2/4R1R1/PPP2KPP/8 w - - 0 33,e4h7 h6g4 g3g4 h5h7,1419,91,55,65,crushing discoveredAttack endgame fork short,https://lichess.org/cHzpjxdA#65
XFR8C,8/5pk1/3np1p1/6Pp/4KP2/R7/8/8 w - - 4 58,e4e5 d6c4 e5e4 c4a3,801,117,86,22,crushing endgame fork short,https://lichess.org/DXtKQTe7#115
XFRB0,4kbnr/3n1ppp/P1B1p3/8/3P4/4PP2/3q1P1P/R4RK1 b k - 0 18,g8e7 c6d7 e8d7 a6a7 e7g6 a7a8q,2194,75,91,708,advancedPawn advantage long middlegame promotion,https://lichess.org/ylLwAKZf/black#36
XFRZJ,5k2/5p1p/2br2p1/8/1pp2K2/5P2/PPB1R1PP/8 w - - 0 32,f4e5 d6e6 e5d4 e6e2,1455,75,96,1131,crushing endgame short skewer,https://lichess.org/iaWFqRR2#63
XFRf1,6qk/1Q3R1p/4b1pb/3N3n/3P4/4P1P1/5P1P/6K1 w - - 4 35,d5f6 g8f7 b7f7 e6f7,1474,76,95,3186,advantage middlegame short,https://lichess.org/p1tEMisf#69
XFRkV,3r2k1/2q2p1p/1p4p1/pP4Q1/P1p1N3/3r4/1b3PP1/1RR4K w - - 0 28,b1b2 d3d1 c1d1 d8d1,820,87,100,106,mate mateIn2 middlegame short,https://lichess.org/Hrv1uOKZ#55
XFRxd,2r2rk1/5pp1/1P3n1p/p1p5/P1Q1pq2/B1P5/3P2PP/1R2K1R1 b - - 2 25,e4e3 c4f4,1084,116,89,21,crushing hangingPiece middlegame oneMove,https://lichess.org/2Gkdm7wS/black#50
XFS8S,3r2k1/pp3ppp/8/7q/2P5/1PQN3P/P3rPP1/R5K1 b - - 2 25,d8e8 d3f4 h5f5 f4e2,1154,81,98,493,advantage endgame fork short,https://lichess.org/LEGn8qDg/black#50
XFSHd,2kr3r/p1p2pp1/3q3p/p1PNpP2/nP4b1/3B2P1/2KR3P/2B4Q b - - 0 29,d6d5 d3a6 c8b8 d2d5,1133,76,100,209,advantage discoveredAttack middlegame queensideAttack short,https://lichess.org/HPo87Rph/black#58
XFSe3,6k1/5pp1/p6p/1p6/P1n5/2P1BqP1/4rP1P/1Q1R2K1 b - - 2 30,c4e3 d1d8,1187,86,87,98,endgame mate mateIn1 oneMove,https://lichess.org/lKEv8Hzk/black#60
XFSfF,r2q1rk1/1pp2ppb/1p1p3p/2P1p2P/4P2N/n1PP2N1/4QPP1/R3K2R w KQ - 0 19,c5b6 a3c2 e2c2 a8a1,1174,80,77,438,crushing discoveredAttack middlegame short,https://lichess.org/48LV8zqT#37
XFT1b,2r4k/pp3rp1/2bQ1npp/8/5R1P/2P3K1/PP6/5R2 w - - 2 30,f4c4 f6h5 g3h3 f7f1,2040,75,91,283,crushing discoveredAttack middlegame short,https://lichess.org/NvD2JahZ#59
XFTFD,3r4/1p5p/6k1/p2rp3/1K2R3/3P1P2/PP4Pp/7R w - - 0 30,b4c4 b7b5 c4c3 d5d3 c3c2 d3d2,1940,74,93,400,crushing endgame long rookEndgame,https://lichess.org/kmWhWXZo#59
XFTG5,r2r4/ppQ2R1k/2n2Pbp/Pq6/8/5N1P/5PP1/6K1 b - - 0 28,g6f7 c7f7 h7h8 f7g7,1041,85,100,49,mate mateIn2 middlegame short,https://lichess.org/Wxfo6yRX/black#56
XFTTM,q3k3/pb1n1pp1/1p1Bp3/n3P1N1/2P4P/8/2P2RP1/R5K1 b - - 4 25,f7f6 g5e6 d7e5 e6c7,1814,77,80,68,advantage middlegame short,https://lichess.org/mlJXLOGI/black#50
XFTaz,1r1qkb1r/Q1p2pp1/1n1p1n1p/1N6/4P3/5P1P/PPP2P2/R1B1K2R b KQk - 0 12,b8a8 b5c7 d8c7 a7c7,1356,75,100,1554,crushing fork middlegame short,https://lichess.org/SBY2ybOp/black#24
XFTkO,5rk1/7p/p3p1p1/1pp1Pr2/8/N1P2q2/P2Q2RP/4R2K w - - 6 28,h1g1 f3f1 e1f1 f5f1,1008,216,67,6,mate mateIn2 middlegame sacrifice short,https://lichess.org/CVhjF9gS#55
XFU2O,r3kbnr/pp3pp1/1qn1p1p1/3pP3/3P1P2/4B3/PPQ3PP/RN2K1NR b KQkq - 1 10,c6d4 c2a4 b6b5 a4d4,1527,75,90,558,advantage deflection middlegame short,https://lichess.org/38vvEkEf/black#20
XFU3e,r1bqkbnr/p2p2pp/1p2pp2/8/3QPP2/3B4/PPP3PP/RNB1K2R w KQkq - 0 8,c1e3 f8c5 d4c3 c5e3,1531,76,95,924,advantage opening short skewer,https://lichess.org/2PZLuQUP#15
XFU4g,2krr3/1p2n1pp/1p1p4/PP4N1/1Q1p1qb1/5N2/2P3PP/R4BK1 b - - 0 23,e7d5 b4c4 c8b8 c4d5,1266,76,90,275,advantage fork middlegame short,https://lichess.org/JeEXTocH/black#46
XFUAt,8/3K1p2/2P2k2/1n3Pp1/8/1P1R1P2/2r5/8 b - - 1 42,f6f5 d3d5 f5f4 d5b5,1043,184,100,7,crushing endgame fork master short,https://lichess.org/kBccjnbj/black#84
XFUFe,r6r/pb1n4/1p2k1p1/3p1p1p/1N1P4/2NB3P/PP1K1PP1/4R3 b - - 1 21,e6d6 c3b5,1027,77,100,230,mate mateIn1 middlegame oneMove,https://lichess.org/IywqiZu6/black#42
XFUKg,6k1/1p3ppp/5b2/4p3/q7/1p5P/3N1PP1/2R3K1 b - - 1 28,b3b2 c1c8 f6d8 c8d8 a4e8 d8e8,907,114,71,22,backRankMate endgame long mate mateIn3,https://lichess.org/Zs8VmBoH/black#56
XFUTy,1kr5/pb3P2/1p2R2p/4pQ2/3p4/8/PPq3PP/5R1K w - - 0 31,f5f2 c2f2 f1f2 c8c1 f2f1 c1f1,1616,75,93,805,clearance endgame long mate mateIn3,https://lichess.org/pZkGZXGJ#61
XFUYO,2r1rnk1/p2p1ppp/bpnBp3/q3P1NP/4B3/2P5/P1Q2PP1/R3R1K1 b - - 2 19,h7h6 e4h7 f8h7 c2h7,1108,78,100,567,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/D0HbzYHl/black#38
XFUpA,3rqr2/1b4kn/p3pp1p/1pn3p1/2p1PPQ1/P1N3R1/1PP1B1PP/4BRK1 b - - 3 25,c5e4 c3e4 b7e4 f4g5 h6g5 g4e4,1818,77,85,108,crushing discoveredAttack long middlegame,https://lichess.org/NvGl69TT/black#50
XFUqQ,r1b1k3/ppp2pp1/3br3/3Bq3/8/2N4P/PP2QPP1/R3K2R b KQq - 5 16,e5d5 c3d5 e6e2 e1e2,965,78,89,143,advantage middlegame short,https://lichess.org/rogBZELF/black#32
XFUu0,8/1p6/2p3kP/p1P5/8/1P6/8/3K4 w - - 1 48,h6h7 g6h7,1191,359,-75,6,crushing endgame oneMove pawnEndgame,https://lichess.org/Uwy2SOh4#95
XFV3O,8/2R5/6pp/8/P2np1P1/1P5P/1Kpk4/8 w - - 0 49,a4a5 e4e3 c7c4 e3e2 c4d4 d2e3 b2c2 e2e1q,2229,84,90,194,advancedPawn advantage endgame promotion sacrifice veryLong,https://lichess.org/jgS6WWDn#97
XFVHw,5qk1/pp1b3p/3pnQp1/3Np3/1PPpP3/P7/6PP/1B4K1 b - - 2 27,e6f4 d5e7 f8e7 f6e7,1067,76,100,658,crushing endgame kingsideAttack short,https://lichess.org/mkxvTpGf/black#54
XFVPd,1Nb2k2/3q1pp1/pQ2p2p/Pp1pP3/8/1P3P2/1P4PP/6K1 b - - 7 32,d7b7 b6d8,1324,85,52,55,endgame mate mateIn1 oneMove,https://lichess.org/uJURQaJY/black#64
XFVQN,4qrk1/5ppp/r1n5/pP6/2pPB3/2P1P3/6PP/R1BN1RK1 b - - 0 24,a6b6 e4c6 b6c6 b5c6,1400,76,94,757,advantage middlegame short,https://lichess.org/ZVcGfLW2/black#48
XFVT2,8/1p2p1kp/6p1/2PBP3/1q4P1/pP2Q2P/P1n3K1/8 w - - 3 38,e3f3 c2e1 g2f1 e1f3,1441,75,100,1288,crushing endgame fork short,https://lichess.org/sCCcv7Yp#75
XFVWi,5k2/3R4/1p3Np1/1Nb1p3/Pn6/1P4P1/1r3PKP/8 w - - 3 41,b5c7 b2f2 g2h3 f2f6,1198,76,81,145,advantage endgame fork short,https://lichess.org/ycjNXpQY#81
XFVaV,4r1k1/pb3p1p/6pB/8/3pr3/2P3QP/qP3RP1/5R1K b - - 0 24,d4c3 g3c3 e4e5 b2b3 a2f2 f1f2,2345,96,74,23,crushing long middlegame quietMove,https://lichess.org/6kXna4Tt/black#48
XFVoP,2kr3r/p4ppp/2pqb3/8/1P2n3/5N2/P1PB1PPP/R2Q1RK1 w - - 1 15,d1e2 e4d2 e2a6 c8b8,1557,74,91,775,advantage defensiveMove middlegame short,https://lichess.org/XXj6PJDg#29
XFVtk,3r2k1/2p2pp1/Q6p/p3P3/1r1PR3/1P4P1/q4P1P/2R3K1 b - - 1 32,b4d4 e4d4 d8d4 a6c8 g8h7 c8f5,1710,80,79,44,crushing endgame long,https://lichess.org/aQsbJNia/black#64
XFW8h,3r2k1/1p1b1pp1/p2b1q1p/2p5/8/2P1R1PP/PP1N1PK1/R2Q4 w - - 4 21,d1f3 d7c6 f3c6 b7c6,1527,74,92,647,advantage middlegame pin short,https://lichess.org/caFurG4X#41
XFW9I,r2q1rk1/1bp1bppp/pp2p1n1/4P3/2P5/P1NB4/1P2QPPP/R1B1R1K1 b - - 0 13,g6e5 e2e5 d8d3 e5c7,2351,79,89,238,advantage opening short,https://lichess.org/sekqhXOU/black#26
XFWWX,1r2kbnr/p2b1ppp/2p1p3/3pq3/3N4/1P6/P1PBNPPP/R2Q1RK1 b k - 1 12,f8d6 d2f4 e5f4 e2f4,1421,75,90,964,advantage opening short,https://lichess.org/6lWN0xRS/black#24
XFWqd,r2qkbnr/ppp2Bpp/3p4/4N3/3nP3/2N5/PPPP1PPP/R1Bb1RK1 b kq - 0 7,e8e7 c3d5,1029,395,-71,4,mate mateIn1 oneMove opening,https://lichess.org/hpEO61Mk/black#14
XFX1E,5r2/4qprk/5Rnp/7Q/4pR2/4P2P/6PK/8 b - - 1 37,g6f4 f6h6 h7g8 h6h8,1839,74,94,1952,endgame mate mateIn2 short,https://lichess.org/KjY8p0bG/black#74
XFXAI,r1bq1rk1/1p2bpp1/p4n1p/2pp4/Pn5B/1BNP1N2/1PP1QPPP/R3R1K1 b - - 3 13,c8g4 e2e7 d8e7 e1e7,1379,111,0,16,advantage middlegame short,https://lichess.org/9Y6QRBz6/black#26
XFXFT,6rk/2R3p1/6Qp/p7/1b4P1/7q/5P2/5RK1 w - - 2 31,g6e4 b4d6 e4g2 h3g2 g1g2 d6c7,1329,85,78,43,crushing endgame long,https://lichess.org/00tBhbJa#61
XFXr6,rnbqkbnr/pp3p1p/3p2p1/4p3/3QP3/5N1P/PPP2PP1/RNB1KB1R w KQkq - 0 6,f3e5 d8a5 d4c3 a5c3 b1c3 d6e5,2297,77,91,131,advantage long opening,https://lichess.org/mMHog6KD#11
XFXyh,1r6/5pk1/2PP1r2/1p2Q3/1P3nqp/2N5/6PP/2RR2K1 w - - 0 41,c1c2 b8e8 e5f6 g7f6,1500,500,100,0,equality middlegame short,https://lichess.org/ZgliWAjc#81
XFXz4,rn4r1/pppkb3/3p3p/4p3/4P3/3P3P/PPP2P2/R1BQK3 w Q - 0 20,c1h6 g8g1 e1d2 g1d1,866,99,96,275,advantage middlegame short skewer,https://lichess.org/LookYsfl#39
XFY7q,6k1/1p2rppp/7q/p1P1P2P/3n2Q1/1P4P1/P2b4/3R1R1K b - - 1 31,e7e5 g4c8 e5e8 c8e8,998,81,100,109,mate mateIn2 middlegame short,https://lichess.org/YXNUKeQw/black#62
XFYEa,rn2k2r/pp3ppp/4pn2/2b1N1B1/2p5/6P1/PP2PPKP/RN1R4 b kq - 0 11,f6e4 d1d8,822,131,-24,19,mate mateIn1 middlegame oneMove,https://lichess.org/aYwHEU3K/black#22
XFYN7,2k2rr1/1b1p2BQ/3Pp3/pp6/1p6/3P1n1P/P1P1nqP1/R4R1K w - - 0 23,f1f2 e2g3,935,82,100,233,mate mateIn1 middlegame oneMove,https://lichess.org/jc9YpjEO#45
XFYO3,1r2r3/6Bk/p4Q2/7q/8/PP5P/6RK/8 w - - 1 39,f6a6 e8e3 a6h6 h5h6 g7h6 h7h6,2007,94,80,41,crushing endgame long,https://lichess.org/qU97MMUs#77
XFYVK,r3kb1r/pp1qp1p1/2pp3p/7n/2PPNnb1/BP2QN1P/P1B2P1K/3RR3 w kq - 0 21,h3g4 d7g4 e4d6 e8d8,1500,500,100,0,equality middlegame short,https://lichess.org/MeAUtWS0#41
XFYcP,r1bq1rk1/3pn1bp/p1nQppp1/1p6/4P3/1BN1BN2/PPP2PPP/R4RK1 b - - 1 11,c6a5 e3b6 d8e8 b6a5,1702,76,93,299,advantage interference middlegame short,https://lichess.org/FcLWfYCK/black#22
XFYd9,r4r1k/pp4pp/3P4/4n1q1/P2NB3/1Q5b/4RPP1/4R1K1 w - - 0 30,d4f3 g5g2,1105,79,94,238,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/FUsHdyaC#59
XFYkk,6Q1/8/pk6/1p6/5P2/1P1P4/1K1q3P/8 w - - 1 49,b2a3 b5b4 a3a4 d2a2 a4b4 a2a5 b4c4 a5c5,1851,74,81,108,endgame mate mateIn4 queenEndgame veryLong,https://lichess.org/RQFk9qvc#97
XFZFE,r4rk1/1pp2ppp/pq6/8/6n1/2N2PP1/PPQ4P/R3R2K b - - 2 18,g4f2 h1g2 f2d3 c2d3,1450,75,88,726,advantage defensiveMove middlegame short,https://lichess.org/gTPBfhbj/black#36
XFZJO,8/2k5/6b1/2PNp2p/4Pp1P/8/5K2/8 b - - 28 52,c7c6 d5e7 c6c5 e7g6,1006,95,85,32,crushing endgame fork short,https://lichess.org/7I1xtx88/black#104
XFZWK,r1b3k1/pp3ppp/2p2n2/b1r5/2P5/P1B1P1P1/4NPBP/R2R2K1 b - - 4 18,a5c3 d1d8 f6e8 d8e8,876,78,100,233,backRankMate mate mateIn2 middlegame short,https://lichess.org/IIQEvmuJ/black#36
XFZgS,r7/ppp4k/3pb1qp/4p3/2P5/1B2Q2P/P4RP1/6K1 b - - 4 27,a7a5 b3c2 g6c2 f2c2,1345,79,91,250,crushing endgame pin short,https://lichess.org/KMZbZT2E/black#54
XFa0S,r1b1k1r1/pp1p1ppp/3Q1n1q/4P3/8/5P2/PPP2P1P/1R2KBR1 b q - 0 14,f6h5 d6h6 g7h6 g1g8,1393,111,-67,25,crushing middlegame short,https://lichess.org/vkhUN4IW/black#28
XFa4f,2r4r/1b2nk1p/p3qppQ/3p4/pB6/N2P4/P1P2PPP/4R1K1 b - - 3 25,e6d7 e1e7 d7e7 b4e7,1190,77,96,397,crushing fork middlegame short,https://lichess.org/d8d0uLdR/black#50
XFa74,5k2/3R1pp1/2B1p1bp/p3P3/Pb3n2/5P1P/5KP1/8 b - - 0 30,g6c2 d7d8 f8e7 d8e8,1387,76,94,132,endgame mate mateIn2 short,https://lichess.org/gdJ7tA4R/black#60
XFaIz,4k1nr/2p2ppp/8/8/2Pp3b/6N1/1P1B1P1P/3KR3 b k - 2 23,g8e7 g3f5 e8d7 f5h4,1551,74,97,1439,advantage endgame pin short,https://lichess.org/4S71QZta/black#46
XFaiz,8/1Rpk4/1p6/p6P/Pr6/8/5PP1/6K1 w - - 1 43,g2g3 d7c8 b7a7 c8b8,1818,74,96,2505,crushing endgame rookEndgame short,https://lichess.org/NeIdgJHP#85
XFatY,rq1k4/1p1b2Q1/p1nbp3/8/2Np4/2P3PB/PP3P2/5RK1 w - - 11 29,c4d6 b8d6 g7h8 d7e8,1353,90,81,38,advantage defensiveMove middlegame short,https://lichess.org/bXo17she#57
XFaz7,r3k2r/pp2bppp/2n5/7q/4Q1b1/5N1P/PP2BPP1/R1B1K2R b KQkq - 0 13,e8g8 e4g4 h5g4 h3g4,1703,74,89,380,advantage middlegame short,https://lichess.org/Tyw9QZQw/black#26
XFb4G,8/6k1/2q5/5p1p/1P3Pp1/PQ4K1/5P1P/8 w - - 3 37,a3a4 h5h4 g3h4 c6h6 h4g3 h6h3,1599,75,92,625,attraction endgame long mate mateIn3 queenEndgame,https://lichess.org/ViKsN4lS#73
XFbND,8/6p1/2k4p/1p2B3/4R2P/1R1K1r2/P6r/8 w - - 1 50,d3d4 h2d2 b3d3 f3d3,1103,77,93,182,endgame mate mateIn2 short,https://lichess.org/SC0cdDUR#99
XFbP3,r5k1/3r2pn/p2p1p1p/3RnP2/1qN1P2P/6Q1/2PKB1P1/5R2 w - - 2 28,c2c3 e5c4 e2c4 b4c4,1220,76,67,174,crushing middlegame short,https://lichess.org/qNTatDBp#55
XFbQr,6k1/ppNn1pp1/2b1p2p/8/4P3/P4P2/5KPP/2R5 w - - 3 29,c7e8 d7e5 c1b1 c6e8,1500,500,100,0,discoveredAttack endgame equality short,https://lichess.org/4rVJQpLu#57
