PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl
YO7MC,r1bqk2r/pppp2pp/2n5/4N3/2B1n3/2B5/PPP2PPP/R2QK2R b KQkq - 0 9,e4c3 d1h5 g7g6 e5g6 d8f6 g6h8,1912,91,78,34,crushing discoveredAttack long opening trappedPiece,https://lichess.org/YQwqcgwV/black#18
YO7Ym,rnq1k2r/pp2p1bp/2p2np1/2Np4/8/3BBQ1P/P1P2PP1/4RRK1 b kq - 7 15,b7b6 e3h6 e8g8 h6g7,2232,80,75,55,advantage middlegame short,https://lichess.org/rmDclC4L/black#30
YO7oY,8/1pp2pp1/2k5/8/R2b4/P2R2K1/5r2/8 b - - 1 38,d4b6 a4c4 c6b5 c4b4,1384,93,88,29,advantage endgame short,https://lichess.org/aIc3sdVb/black#76
YO80t,8/8/8/8/3P4/P1P1N1kp/1P1n4/6K1 w - - 6 50,d4d5 h3h2 g1h1 g3h3,1500,500,100,0,advancedPawn defensiveMove endgame equality knightEndgame short,https://lichess.org/cru4jyIf#99
YO819,8/pb3kpp/4Np2/2bP4/2P5/6P1/PP1K3P/8 b - - 3 26,c5g1 e6d8 f7e8 d8b7,852,103,30,44,advantage endgame fork short,https://lichess.org/RsGW8RfF/black#52
YO8SH,6k1/ppp2ppp/2pq3r/2n1r3/8/2NP1QP1/PPP2P1P/3RR1K1 b - - 0 17,h6e6 e1e5 d6e5 d3d4,1793,75,93,1206,crushing middlegame short,https://lichess.org/tei0oHR4/black#34
YO8VH,r4rk1/pQ2p2p/3p2p1/8/N1P5/1P1b2P1/P2q1P1P/R4RK1 w - - 3 21,f1d1 d2f2 g1h1 d3e2,1991,76,91,179,crushing kingsideAttack middlegame short,https://lichess.org/N69yqpRH#41
YO8Ys,b3k3/2p3p1/3P2p1/4Qp2/p1P5/Pp3PP1/5KP1/3q4 b - - 1 38,e8d7 e5e7 d7c6 e7c7,1352,76,94,1171,endgame mate mateIn2 short,https://lichess.org/DKTJDtXJ/black#76
YO8h8,r1r3k1/q2b1ppp/p1p1pn2/8/2R5/1N1QPPB1/P5PP/1R4K1 b - - 0 22,f6d5 b3c5,1323,116,55,26,advantage middlegame oneMove,https://lichess.org/r7myfK3I/black#44
YO8kM,8/8/p3kp1p/6pP/P2KP1P1/8/8/8 b - - 0 40,e6d6 a4a5 d6e6 d4c5 e6e5 c5b6 e5e4 b6a6,1799,75,97,840,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/TCuKRQuT/black#80
YO8nd,8/3kp3/1p1p2p1/1p3r2/8/4P2q/PP2QP2/R4RK1 w - - 0 31,f2f3 f5g5 e2g2 g5g2,1802,112,82,31,endgame mate mateIn2 short,https://lichess.org/Mvja3Vga#61
YO8ot,r1R5/pp4kp/6p1/3K1p2/3b4/1QN4P/PP3q2/R7 b - - 1 26,a8c8 b3b7 g7h6 b7c8,1500,500,100,0,endgame equality fork short,https://lichess.org/yrJicdbM/black#52
YO8sI,rn1qkbnr/pp3Bpp/3p4/2p1N3/4P3/2N5/PPPP1PPP/R1BbK2R b KQkq - 0 6,e8e7 c3d5,1203,78,96,2679,mate mateIn1 oneMove opening,https://lichess.org/8ix0hncO/black#12
YO8uY,3b4/6p1/4R3/pP2Pk1p/2Np3r/1P6/5r1P/2B1R2K w - - 7 42,e6e8 f2h2 h1g1 h2h1,1957,78,90,85,advantage middlegame short,https://lichess.org/gOpkaZ6F#83
YO8wi,8/p3k3/2pb3Q/6p1/1p2P3/3B4/PPPq2PP/3N3K w - - 1 28,h6h5 d2e1 d3f1 e1f1,1246,75,90,603,endgame mate mateIn2 short,https://lichess.org/HvLHAXOP#55
YO8yX,r3r1k1/3b2pp/P2p4/3P1p2/1qNb1P2/5Q2/P4BPP/R3R1K1 w - - 2 23,f2d4 e8e1 a1e1 b4e1,1409,121,71,13,advantage kingsideAttack middlegame short,https://lichess.org/1bhwTWlY#45
YO90d,8/5kpp/1n6/4pN2/4Pn2/1Pp5/5PPP/1r1B1RK1 w - - 2 25,d1c2 f4e2 g1h1 b1f1,1085,175,75,18,backRankMate deflection endgame mate mateIn2 short,https://lichess.org/ESvlbLIR#49
YO9Fn,r4rk1/1pp2ppp/p1nq1pb1/8/1bBPP3/1QN2P2/PP2N1PP/R4RK1 w - - 2 12,a1d1 c6a5 b3c2 a5c4,1620,75,95,836,advantage middlegame short,https://lichess.org/klCYYzOm#23
YO9Q6,1r5k/2R4p/1P4p1/6P1/P1B4r/8/2P2n2/2K5 b - - 0 36,b8b6 c7c8 h8g7 c8g8,1333,76,86,275,endgame mate mateIn2 short,https://lichess.org/JDq5s5DB/black#72
YO9Qn,r3r1k1/p3qp1p/6p1/1pp5/2QnN3/P4P2/1P4PP/R1B1R1K1 w - - 0 22,c4c5 e7c5 e4c5 e8e1,1637,74,93,561,crushing discoveredAttack middlegame short,https://lichess.org/OIx0PNWx#43
YO9SH,4b2r/1p2k3/p3qp1n/2b3pp/8/2Q3B1/PPP2PPP/3K1B1R b - - 0 22,h5h4 c3c5 e7f7 f1c4 e6c4 c5c4,1557,76,97,3388,crushing hangingPiece long middlegame pin,https://lichess.org/7jJojPIz/black#44
YO9Vb,5k2/3r2p1/p1bP3p/2P2p2/1P4r1/P7/R4PPB/1R4K1 w - - 2 38,a3a4 g4g2 g1f1 g2h2,1195,115,69,19,advantage deflection endgame short,https://lichess.org/3lBWIFCO#75
YO9tG,6k1/p1q2pbp/1pn1p1p1/2p1P2P/8/1P2PN2/PB3PP1/3Q2K1 b - - 0 21,c6e5 h5h6 e5f3 d1f3 e6e5 h6g7,2166,77,78,160,advancedPawn advantage endgame long,https://lichess.org/ITYKNVUq/black#42
YOA5u,r2qk2r/1p1bbppp/p3p1n1/2p1n3/2PpN3/3P1N2/PPB1QPPP/R1B2RK1 w kq - 2 13,e4c5 e5f3 e2f3 e7c5,1648,83,70,68,advantage intermezzo opening short,https://lichess.org/n7tQSOHB#25
YOAU5,2krqbnN/1pp3p1/p1n1pp2/8/2B1b2p/P2PB2P/1PP2PP1/R2Q1RK1 w - - 0 15,d1g4 e4f5,1884,166,-100,8,advantage middlegame oneMove,https://lichess.org/l8nav2yn#29
YOAb4,r5rk/pp1q1p1p/2np1P2/4P2Q/3B4/3B4/PPP5/2K5 b - - 0 25,d6e5 h5h7,1207,79,96,931,mate mateIn1 middlegame oneMove,https://lichess.org/QPRyObPR/black#50
YOAhK,1r3rk1/p1p3p1/1b5p/3Q4/2P5/8/PP3qPP/R2R3K b - - 1 27,f8f7 d1f1 c7c6 d5e6,1843,80,78,46,advantage middlegame short,https://lichess.org/JfA6suQb/black#54
YOApB,b6r/2pk4/4p3/P7/1P1P1Q2/2P1PP2/2q2KP1/R6R w - - 6 34,f2g3 h8g8 f4g4 g8g4,1606,75,91,349,advantage endgame short,https://lichess.org/v15IIo3K#67
YOAtM,5rk1/p4p2/1p1pbp2/2pQ4/2B1P1P1/2q2P2/P6P/R4RK1 w - - 2 20,f1c1 c3e3 g1g2 e6d5,1567,80,81,47,advantage middlegame short,https://lichess.org/Q3cT6OOC#39
YOAwq,3rk2r/ppR3pp/4p3/3q1p2/1P1PR3/P4P2/3Q1P1P/6K1 w k - 0 23,e4e5 d5e5 d4e5 d8d2,1554,75,94,693,crushing discoveredAttack endgame short,https://lichess.org/0pOusmn8#45
YOBF8,8/8/p4P1R/1p6/2n1b1k1/8/P1P5/2K5 b - - 0 39,g4g5 f6f7 g5h6 f7f8q,1147,80,60,61,advancedPawn advantage endgame promotion short,https://lichess.org/l3kTadRh/black#78
YOBJA,r1b2rk1/pppp2pp/8/3q4/1P1n2p1/1P6/P2PBPPP/R1BQ1RK1 b - - 0 12,d7d6 e2c4 d5c4 b3c4,1057,88,70,39,crushing middlegame pin short,https://lichess.org/qI9cV9cj/black#24
YOBKE,8/8/4p1p1/1pk4p/p4P1P/P1PK2P1/8/8 w - - 0 39,d3c2 c5c4 c2d2 c4b3,1427,76,92,857,crushing endgame pawnEndgame short zugzwang,https://lichess.org/L85lnifM#77
YOBZy,r3r2k/p4Qp1/7p/3p2q1/8/5R1P/PP6/6RK b - - 3 30,g5e5 f3e3 e8e7 f7e7,2066,90,77,34,crushing endgame short,https://lichess.org/GULCLzxE/black#60
YOBdz,5r2/1p4pk/p6p/2p1QN2/8/3q4/6PP/5RK1 b - - 1 33,c5c4 e5g7,1264,183,33,11,endgame mate mateIn1 oneMove,https://lichess.org/JPGb41jC/black#66
YOCOv,2kr3r/bp1b1pp1/p1pp3p/3NpP2/PPPnP1qP/3P2P1/4N1BK/R2Q1R2 w - - 1 20,d5e3 g4e2 d1e2 d4e2,1634,76,87,162,advantage middlegame short,https://lichess.org/CfOcYT6N#39
YOCV1,3r2k1/6pp/p4p2/1p1rp3/1Pb5/P1P1RPB1/5KPP/3R4 w - - 7 31,e3e1 d5d1 e1d1 d8d1,968,78,82,99,crushing endgame short,https://lichess.org/pcH3NFJ6#61
YOCVs,2r3k1/6pp/4N1p1/2PP4/8/r2n3P/5PP1/1KR1R3 w - - 0 29,e1e3 c8b8 b1c2 b8b2 c2d1 d3f2 d1e1 a3e3,1750,74,95,1413,crushing discoveredAttack endgame exposedKing veryLong,https://lichess.org/inssWg5W#57
YOCWt,8/r7/PpPk2pp/1P3p2/1b2p2P/6P1/6K1/3R4 b - - 2 54,d6c5 d1d7 a7a8 c6c7,1703,87,73,25,advancedPawn crushing endgame short,https://lichess.org/EPZF7h3L/black#108
YOCac,1r3rk1/4qpp1/p3pn1p/1p1p1b2/3P3B/PPN2Q1P/1P3PP1/R3R1K1 b - - 4 19,f8d8 f3f5 e6f5 e1e7,1499,91,74,26,advantage middlegame short,https://lichess.org/KZqdvvv8/black#38
YOCeu,r2q3r/5pk1/p3p1p1/Pp1pP3/1PpNnP2/2P1P1P1/2Q3K1/R4R2 b - - 0 25,e4g3 g2g3 d8h4 g3f3,1650,75,90,788,advantage hangingPiece master middlegame short,https://lichess.org/3PwpYbiQ/black#50
YOCir,2R5/8/3k4/5P2/5Pp1/6P1/2p3K1/2r5 w - - 9 52,c8d8 d6c7 d8d3 c1g1 g2g1 c2c1q,2239,75,95,1307,advancedPawn advantage attraction defensiveMove endgame long master promotion rookEndgame,https://lichess.org/Adlt6uN1#103
YOCsI,3q2rk/1r5p/1R1p1ppQ/p1pPpN2/P1P1P3/2P2KP1/5P2/1R6 b - - 0 30,b7b6 h6h7 h8h7 b1h1,1880,74,89,213,attraction endgame kingsideAttack mate mateIn2 sacrifice short,https://lichess.org/xWlMx3d8/black#60
YOD2B,B5k1/p2n1ppp/1p3n2/2p5/2P3b1/2Q3P1/PP1P1PKP/R1B1q3 w - - 3 18,c3e3 g4e2 h2h3 d7e5,2321,91,91,241,advantage middlegame short,https://lichess.org/SyLdxiQ0#35
YODB9,r4rk1/p3bppp/1q1pbn2/1Np5/4PP2/3B4/PPP2QPP/R1B2RK1 w - - 1 13,b5c3 f6g4 f2g3 c5c4 g1h1 c4d3,1500,500,100,0,discoveredAttack equality long middlegame,https://lichess.org/dwNiDfTm#25
YODJ3,r2q2k1/4rppp/p2p4/1b2p3/4P3/4B2P/PP1Q1PP1/R2R2K1 w - - 0 22,d2d6 e7d7 e3b6 d7d6,1542,75,95,1007,advantage middlegame short,https://lichess.org/323hg7YA#43
YODSg,r3k2r/pp1q1ppp/4pn2/4B1Q1/3N4/7P/PPP3P1/5RK1 b kq - 4 20,e8c8 g5g7 f6h5 g7f7 d7f7 f1f7,2530,78,93,386,crushing long middlegame,https://lichess.org/nDi48S2g/black#40
YODUJ,3r2k1/R4p1p/pr1p2p1/2N1b3/8/P6P/5PP1/3R2K1 b - - 0 29,g8g7 c5e6 g7h6 e6d8,1110,120,76,12,crushing endgame pin short,https://lichess.org/KsSHx6DY/black#58
YODcW,r3r1k1/2pqbppp/p2p4/1p6/3PQ3/1PN1R3/1P3PPP/4R1K1 b - - 2 19,e7g5 e4e8 a8e8 e3e8 d7e8 e1e8,720,87,100,101,backRankMate long mate mateIn3 middlegame,https://lichess.org/SHrzTt25/black#38
YODlJ,r3rk2/1bBn2bp/p2P2p1/1p4N1/8/P7/1PB2PPP/3R2K1 b - - 2 25,f8g8 c2b3 g8h8 g5f7,1263,93,64,47,advantage middlegame short,https://lichess.org/YdPNmm9B/black#50
YODpe,3rr1k1/5p2/pp5p/6p1/PP6/2PnBK1P/B2N3P/R7 w - - 0 25,e3b6 d3e5 f3g2 d8d2,1307,78,93,156,advantage discoveredAttack middlegame short,https://lichess.org/TpxoHJhM#49
YODwk,r1bk1r2/pp1n3p/2P5/6p1/2B2qP1/2Q4K/PPP3P1/3R3R w - - 1 20,d1d7 c8d7 c3a5 b7b6 a5d5 f4g4,1878,75,91,299,crushing long middlegame,https://lichess.org/NqIWem3T#39
YOEMr,8/6p1/7p/p1k1pP2/PpB1KbPP/1P6/8/8 b - - 0 43,f4g3 g4g5 h6g5 h4h5 g3f2 f5f6,2406,93,73,40,bishopEndgame crushing endgame long quietMove,https://lichess.org/QCBmfb1n/black#86
YOEO7,1k5r/2p2qp1/1p1b4/pP1p4/P2P1rB1/7P/1PQ2PP1/3R1RK1 w - - 5 26,c2d3 f4g4 h3g4 d6h2,1756,86,38,47,advantage clearance kingsideAttack middlegame sacrifice short,https://lichess.org/6D5oNXYb#51
YOEfF,6k1/3n2p1/p2p4/2pP1pP1/P4B2/8/6PP/6K1 b - - 1 28,d7e5 f4e5,1069,264,50,3,crushing endgame oneMove,https://lichess.org/0w0cbpFq/black#56
YOEhr,r3r1k1/p3qpp1/2p2n1p/n7/1b6/2N3Q1/PPP1BPPP/R1B1K2R w KQ - 3 18,c1e3 f6e4 g3f3 e4c3,1637,78,77,96,advantage middlegame short,https://lichess.org/CkbhafjT#35
YOEpI,r1b3k1/pp4pp/4p3/2QPq3/2P1P3/8/P1P3PP/5RK1 b - - 0 24,c8d7 c5e7 h7h6 e7d7 e5d4 g1h1,1794,76,85,340,advantage endgame long,https://lichess.org/JFWPNrDa/black#48
YOF5a,2Q5/3rkpp1/pp2p2p/4P3/P4P2/2N4P/1qP3P1/7K b - - 0 29,b2c2 c3d5 d7d5 c8c2,1148,75,100,298,crushing discoveredAttack endgame short,https://lichess.org/PB8HMWES/black#58
YOF6u,6k1/6pp/P7/3P4/8/4r1P1/3p3P/R5K1 w - - 0 35,a6a7 e3e1 g1f2 e1a1 a7a8q a1a8,1328,77,98,2844,crushing endgame long rookEndgame,https://lichess.org/jd4CJtYr#69
YOFMs,8/8/6pk/1R3n2/8/2r2K2/5R2/8 w - - 0 58,f3e2 f5d4 e2d2 d4b5,1581,96,68,34,crushing endgame fork short,https://lichess.org/H4cqaxK1#115
YOFTj,2b2r1k/6p1/p4r1p/1pq5/8/3B2QP/PPP3P1/R3R2K w - - 9 29,e1e2 f6f1 a1f1 f8f1 h1h2 c5g1,1020,78,100,68,long mate mateIn3 middlegame,https://lichess.org/LrWrzlU4#57
YOFn5,1r1b4/5RR1/p2p3p/3Pp2k/5p1p/3b3P/PP1N1PPK/8 w - - 9 40,g2g4 h4g3 f2g3 b8b2,2097,86,81,35,crushing enPassant endgame pin short,https://lichess.org/s5yFXZve#79
YOFsL,rr4k1/7p/2R2p1q/4p3/4P2P/P1Q5/2P2P2/2K4R w - - 1 25,c1d1 b8b1 d1e2 h6h5 c3f3 h5f3 e2f3 b1h1,2459,80,80,86,crushing endgame veryLong,https://lichess.org/D8lZUDAS#49
YOGPR,5nk1/1b5p/p3pPp1/3p1rP1/1p1P1P2/1P4KQ/Pq1B3R/2N5 b - - 2 36,b2d4 h3h6 f5f6 g5f6,1532,94,53,23,crushing middlegame short,https://lichess.org/pHuZ2evF/black#72
YOGfP,rn3rk1/pp3pp1/1q2p2p/6PP/2PNQB2/8/PP3P2/2K4R b - - 0 19,h6g5 h5h6 b8d7 h6g7,1701,74,93,502,advancedPawn advantage middlegame short,https://lichess.org/M6Y1TUJR/black#38
YOGh1,3rr1k1/6bp/2R3p1/2B2p2/1P1p4/7P/3R1PP1/6K1 w - - 0 33,c6d6 e8e1 g1h2 g7e5,1271,81,79,39,advantage endgame short,https://lichess.org/M6sf9v2I#65
YOH7Z,8/6k1/1N3pp1/p3p2p/2P1P3/P1K2N1P/6P1/3r4 w - - 4 36,c3b3 d1b1 b3a4 b1b6,1403,76,91,140,advantage endgame short skewer,https://lichess.org/W6S1lW6Y#71
YOHDb,r3kb1r/5ppp/p1p2q2/1p2p3/4P3/1B1Q1b1P/PPP2P2/R1B1K1R1 b Qkq - 1 15,f8c5 c1g5 f3e4 g5f6,1966,75,87,141,advantage middlegame short,https://lichess.org/vjP1tnhZ/black#30
YOHJQ,r1b2rk1/2p1nppp/p1pp2q1/8/3BP3/1NP1R3/PP3PPP/R2Q2K1 b - - 2 14,c6c5 e3g3 c5d4 g3g6,1666,90,78,49,advantage middlegame short,https://lichess.org/yFWkeRtb/black#28
YOHao,8/8/4pppp/1k1p4/3P1P2/1PK3PP/8/8 w - - 0 39,b3b4 b5a4 g3g4 g6g5,2393,86,87,367,crushing endgame pawnEndgame short zugzwang,https://lichess.org/S3AxXJfd#77
YOHmV,4r3/p4pk1/2r3p1/b1Pp2qp/P7/3Q1R2/4NPPP/5RK1 b - - 1 31,c6c5 d3d4 g5e5 d4c5,1172,118,46,19,advantage fork middlegame short,https://lichess.org/oLD4RX33/black#62
YOHqn,4r3/1p1q2pk/p2p3p/7Q/1n3N2/8/PP3PPP/3R2K1 b - - 3 25,e8e5 h5e5 d6e5 d1d7,1865,77,85,56,crushing endgame short,https://lichess.org/rtIzfjqr/black#50
YOHtU,8/5N2/p2k4/2p2p2/2P2Kbp/1P6/P5P1/8 b - - 1 44,d6c6 f7e5 c6d6 e5g4 f5g4 f4g4,854,103,85,30,crushing endgame long,https://lichess.org/toB5AYB3/black#88
YOHuR,6k1/p1R5/1p2r3/6p1/4b1q1/P2pQ3/1P1R2P1/6K1 w - - 8 37,c7a7 e4g2 e3e6 g4e6,1658,74,91,798,crushing endgame short,https://lichess.org/ODXqPxyV#73
YOIFN,6k1/2b3p1/2pN4/pp5Q/8/P5PP/1q6/3R3K w - - 10 45,d6e8 c7g3 e8f6 b2f6,1500,500,100,0,endgame equality short,https://lichess.org/lw340qIX#89
YOIN5,6k1/3q3p/p5p1/1p2p3/3p4/1r4P1/3Q1P1P/3R2K1 b - - 1 33,b3c3 d2c3 d4c3 d1d7,1618,74,98,2996,crushing discoveredAttack endgame short,https://lichess.org/ENJIGnYm/black#66
YOITT,r2r2k1/5pp1/4q2p/2PN3b/2P5/p7/P2Q4/K2RR3 b - - 2 39,e6f5 d5e7 g8h7 e7f5 d8d2 d1d2,1215,114,69,14,crushing fork long middlegame,https://lichess.org/cKuOu6Su/black#78
YOIqL,8/8/3p3k/2pPp1p1/2P1P1Kp/4P3/p5P1/N7 w - - 2 45,g4f5 h6h5 f5e6 g5g4,1720,75,92,273,crushing defensiveMove endgame knightEndgame short,https://lichess.org/t63MQa1w#89
YOJK5,2r2r2/pbq2pk1/4p2p/1ppnP1NP/3p2P1/2PP4/PP1Q1PB1/2K1R2R b - - 0 21,h6g5 d2g5 g7h7 g2e4,1274,77,91,231,crushing middlegame short,https://lichess.org/aD6sXNCk/black#42
YOJMe,2r2rk1/pp2nppp/q7/2p5/4PP2/2Q1B1NP/PP4PK/3R4 b - - 3 25,b7b6 d1d7 c8e8 d7e7 e8e7 g3f5 f7f6 f5e7,2126,103,85,17,advantage attraction kingsideAttack middlegame sacrifice veryLong,https://lichess.org/KOUGgxix/black#50
YOJNe,r1b2rk1/p1p2p1p/4p1p1/b1q2P2/6N1/2p4P/P3QP2/B1KR2R1 b - - 1 22,c5f5 g4h6 g8g7 h6f5,1189,81,71,112,crushing fork middlegame pin short,https://lichess.org/xn7wmwtD/black#44
YOJb7,8/p3kp2/Pp1p3p/6r1/5n2/3R4/5PPP/3R2K1 w - - 4 32,d3g3 f4e2 g1f1 e2g3,992,76,100,179,advantage endgame fork short,https://lichess.org/GIfaoybV#63
YOJbw,8/4Q3/8/3P2k1/P4qp1/6p1/6K1/8 b - - 13 49,f4f6 e7f6 g5f6 a4a5 f6e5 a5a6 e5d5 a6a7,1917,75,93,766,advancedPawn crushing endgame queenEndgame quietMove veryLong,https://lichess.org/GnMz2h6r/black#98
YOJsb,r4rk1/ppp1npp1/3p4/1B5p/8/N4KPb/PP1B3P/3R3R w - - 0 18,b5f1 h3g4 f3f2 g4d1,1050,76,100,428,advantage middlegame short skewer,https://lichess.org/RkZOhZeb#35
YOJxa,r2r2k1/pp3ppp/2p5/2P1b3/1P2N3/P2R2PP/5PK1/B4R2 b - - 0 22,e5a1 d3d8,1452,80,73,73,crushing endgame oneMove,https://lichess.org/CfVJGeUl/black#44
YOK2K,3r3k/6pp/pQ1Pqp2/1p2p3/1Pr5/P4P2/6PP/3R2K1 b - - 5 36,c4d4 b6d8 e6g8 d8g8 h8g8 d1d4,1467,75,93,925,crushing endgame hangingPiece long,https://lichess.org/mcZYvy9b/black#72
YOK9Y,8/P7/8/5kpp/5p2/1P3P1K/1r6/8 w - - 1 42,a7a8q g5g4 f3g4 h5g4 h3h4 b2h2,1221,75,94,685,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/4dzjSrkw#83
YOK9o,5rk1/1p3p2/p3p3/4p2p/4Nb1q/5QP1/P7/5RK1 b - - 0 39,h4g4 e4f6 g8h8 f6g4,1067,78,100,268,crushing endgame fork short,https://lichess.org/pSguEZPy/black#78
YOKi5,8/5p2/p3r3/P3b1k1/2pB4/2P3P1/1P2R1K1/8 b - - 2 44,e5d4 e2e6 f7e6 c3d4,1250,75,97,755,crushing endgame intermezzo short,https://lichess.org/OdcoultS/black#88
YOKiC,6r1/n7/2p5/P1N1k3/1PPp3p/3P2PP/5PK1/8 b - - 1 41,g8b8 c5d7 e5d6 d7b8,690,114,49,37,crushing endgame fork short,https://lichess.org/vWVC7eBG/black#82
YOKmf,3b4/R7/8/5b1K/p3kP2/7p/8/4B3 w - - 0 59,e1g3 e4f3 g3h2 f3g2,1981,173,85,5,advantage endgame short,https://lichess.org/phPNBNS4#117
YOL1b,8/5p2/7P/p5P1/2pB4/1kP2K2/2b2P2/8 w - - 0 41,f3e2 a5a4 d4c5 b3c3,2070,79,90,246,bishopEndgame crushing endgame quietMove short,https://lichess.org/FNIauFFS#81
YOLNB,6k1/1r2qpp1/2b1p2p/2P4n/1p1P4/1Q1B1N2/5PPP/2R3K1 w - - 1 32,f3e5 e7g5 e5c6 g5c1,1870,75,96,2427,crushing middlegame short,https://lichess.org/pFE9umpY#63
YOLP9,3r1rk1/1p4bp/pq3p2/2p1N1Q1/2BnP3/6P1/1PP2P1P/R5K1 b - - 1 23,g8h8 e5g6 h7g6 g5h4 g7h6 h4h6,1660,77,88,134,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/PT2oLyG1/black#46
YOLVp,4k1q1/p7/3R1Qp1/4p1B1/4P1P1/1P3PK1/P1r1n2P/8 w - - 3 39,g3h4 g8h7 g5h6 h7h6,1190,75,97,398,endgame mate mateIn2 short,https://lichess.org/HGO0aspv#77
YOLX2,5r2/1pp5/1p4k1/4Q1p1/2PP2q1/6P1/P6K/4R3 w - - 2 31,e5c7 f8h8 h2g2 g4h3,2176,77,83,82,crushing endgame short,https://lichess.org/u7bGnWb5#61
YOLbr,r1br3k/p6p/4pp1q/3p4/5PQ1/1PpN4/P1P2K1P/R5R1 b - - 5 20,h6h2 g1g2 h2g2 g4g2,1202,78,92,129,crushing defensiveMove middlegame short,https://lichess.org/vzdxH0k2/black#40
YOLet,4k3/4P3/3K4/7p/1r5P/8/1p6/1R6 w - - 7 55,d6e6 b4b6 e6e5 e8e7,1800,82,80,58,crushing deflection endgame rookEndgame short,https://lichess.org/lvvGEin4#109
YOLn9,r3k3/4ppb1/6p1/pp1Q4/5qP1/P7/1P1R4/1K5B b q - 0 28,a8b8 d5d7 e8f8 d7d8 b8d8 d2d8,1420,195,82,39,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/FeIwuAU2/black#56
YOLnz,2r1r1k1/2q4p/p2p2p1/1p1Pp3/1PP3P1/Pb1B4/5Q1P/2R1R1K1 w - - 0 27,c4b5 c7c1 e1c1 c8c1,909,94,57,32,crushing middlegame short,https://lichess.org/L6Nfbxnc#53
YOLuB,r1b1r1k1/1p3Bp1/p6p/2P3q1/1PQ5/P4P2/1b4PP/R4RK1 b - - 0 23,g8f8 f7e8 g5e3 f1f2 c8e6 c4e4 b2d4 e4e3,2552,93,91,165,advantage middlegame veryLong,https://lichess.org/xKIsmOJg/black#46
YOLxe,r3r1k1/pp3ppp/2p2q2/4b2Q/8/3B2P1/PP3P1P/R3R1K1 b - - 1 18,e5b2 h5h7 g8f8 h7h8,1168,77,100,503,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/3T2V1Y8Z/black#36
YOM34,3r2r1/1p2k3/pq2p3/2pP2PQ/8/8/PPP4P/2K1R3 b - - 0 28,d8d5 h5h7 e7f8 e1f1 d5f5 h7h6 f8e8 f1f5,2189,90,80,32,advantage endgame fork veryLong,https://lichess.org/txjxETwT/black#56
YOM5i,2kr2nr/pbp5/1p2p2p/8/4Pp2/P1P5/2P2PPP/3RKB1R b K - 0 19,b7e4 f1a6 e4b7 a6b7 c8b7 d1d8,1540,242,-100,6,crushing long middlegame queensideAttack,https://lichess.org/B8FoaZPN/black#38
YOM6w,rnb2k1r/4np1p/5qp1/1Qp1p3/2N5/4B3/P1P1NPPP/4K2R b K - 0 16,c8a6 e3h6 f6g7 h6g7,1812,76,96,1935,advantage middlegame short,https://lichess.org/YHTiP2lZ/black#32
YOMDu,r1b1kb1r/pp3ppp/2pp4/3Pp3/1qP1n3/2N1P1B1/5PPP/R1Q1KBNR w KQkq - 2 12,a1b1 b4c3 c1c3 e4c3,1280,77,65,293,advantage middlegame short,https://lichess.org/OHVvbsjc#23
YOMN4,rnb1k1nr/ppp2ppp/8/3qP3/1b6/2p3N1/PP2PPPP/R1BQKBNR w KQkq - 0 7,d1d5 c3b2 e1d1 b2a1q,1356,75,97,1449,advancedPawn crushing discoveredAttack opening promotion short,https://lichess.org/wOIB9Z0R#13
YOMTQ,2r5/pp3p1k/2B1p1p1/2b1P2p/Pq1p1P2/1P4QR/4R2P/7K b - - 0 32,c8c6 h3h5 g6h5 e2g2 b4e1 g3e1,2087,74,96,1489,crushing endgame long quietMove sacrifice,https://lichess.org/65NvBzzB/black#64
YOMxm,3b2k1/3n2p1/3p1p1p/2p1p3/2P1P3/1NP1B2P/5PP1/6K1 w - - 0 29,b3a5 d8a5,743,91,14,51,crushing endgame hangingPiece oneMove,https://lichess.org/f99rKN7v#57
YONBe,4r1k1/pp4pp/2np1rn1/2p5/2P1q3/5BBP/PP3PP1/R2Q1RK1 b - - 1 19,e4c4 f3d5 c4d5 d1d5,1161,84,81,64,crushing fork middlegame short,https://lichess.org/dKviiygQ/black#38
YONF8,4rb1r/pp4pp/2pB1nk1/6N1/5QP1/8/PPP1qP1P/2KR4 b - - 0 21,f8d6 f4f5 g6h6 g5f7,1518,74,97,2272,mate mateIn2 middlegame short,https://lichess.org/zmz17BMB/black#42
YONIm,2rq1rk1/1bp1bppp/1p1np3/pN2B3/3P4/P3P2P/1P2BPP1/2RQ1RK1 w - - 1 17,e2f3 b7f3 d1f3 d6b5,1586,119,52,13,advantage opening short,https://lichess.org/6WG4SLec#33
YONTU,r7/2p2p1k/3p2pN/2qPp1P1/4P2P/pP6/K1P1R1n1/1Q6 b - - 2 37,g2e3 b1c1 e3d5 e4d5,2389,82,83,59,crushing endgame short,https://lichess.org/ANgNelDp/black#74
